YAL002W	GO:0009056
YAL002W	GO:0009987
YAL002W	GO:0015031
YAL002W	GO:0016192
YAL002W	GO:0016197
YAL002W	GO:0030897
YAL002W	GO:0032991
YAL002W	GO:0033263
YAL002W	GO:0035091
YAL002W	GO:0043167
YAL002W	GO:0043169
YAL002W	GO:0043226
YAL002W	GO:0043227
YAL002W	GO:0043229
YAL002W	GO:0043231
YAL002W	GO:0043234
YAL002W	GO:0044237
YAL002W	GO:0044248
YAL002W	GO:0044422
YAL002W	GO:0044424
YAL002W	GO:0044425
YAL002W	GO:0044431
YAL002W	GO:0044437
YAL002W	GO:0044440
YAL002W	GO:0044444
YAL002W	GO:0044446
YAL002W	GO:0044464
YAL002W	GO:0045184
YAL002W	GO:0045324
YAL002W	GO:0046872
YAL002W	GO:0046907
YAL002W	GO:0046914
YAL002W	GO:0051234
YAL002W	GO:0051649
YAL003W	GO:0003674
YAL003W	GO:0003676
YAL003W	GO:0003746
YAL003W	GO:0005085
YAL003W	GO:0005488
YAL003W	GO:0005575
YAL003W	GO:0005840
YAL003W	GO:0005853
YAL003W	GO:0006412
YAL003W	GO:0006414
YAL003W	GO:0008135
YAL003W	GO:0008150
YAL003W	GO:0008152
YAL003W	GO:0009058
YAL003W	GO:0009059
YAL003W	GO:0009987
YAL003W	GO:0019538
YAL003W	GO:0030234
YAL003W	GO:0030529
YAL003W	GO:0030695
YAL003W	GO:0032991
YAL003W	GO:0034645
YAL003W	GO:0043170
YAL003W	GO:0043226
YAL003W	GO:0043228
YAL003W	GO:0043229
YAL003W	GO:0043232
YAL003W	GO:0043234
YAL003W	GO:0044237
YAL003W	GO:0044238
YAL003W	GO:0044249
YAL003W	GO:0044260
YAL003W	GO:0044267
YAL003W	GO:0044424
YAL003W	GO:0044444
YAL003W	GO:0044464
YAL003W	GO:0060589
YAL005C	GO:0000060
YAL005C	GO:0000166
YAL005C	GO:0000267
YAL005C	GO:0000329
YAL005C	GO:0001882
YAL005C	GO:0001883
YAL005C	GO:0001950
YAL005C	GO:0003674
YAL005C	GO:0003824
YAL005C	GO:0005488
YAL005C	GO:0005515
YAL005C	GO:0005524
YAL005C	GO:0005575
YAL005C	GO:0005576
YAL005C	GO:0005618
YAL005C	GO:0005634
YAL005C	GO:0005737
YAL005C	GO:0005774
YAL005C	GO:0005832
YAL005C	GO:0006412
YAL005C	GO:0006414
YAL005C	GO:0006457
YAL005C	GO:0006605
YAL005C	GO:0006616
YAL005C	GO:0006626
YAL005C	GO:0006810
YAL005C	GO:0006839
YAL005C	GO:0006886
YAL005C	GO:0006950
YAL005C	GO:0008150
YAL005C	GO:0008152
YAL005C	GO:0009058
YAL005C	GO:0009059
YAL005C	GO:0009277
YAL005C	GO:0009987
YAL005C	GO:0015031
YAL005C	GO:0016020
YAL005C	GO:0016462
YAL005C	GO:0016787
YAL005C	GO:0016817
YAL005C	GO:0016818
YAL005C	GO:0016887
YAL005C	GO:0017038
YAL005C	GO:0017076
YAL005C	GO:0017111
YAL005C	GO:0019538
YAL005C	GO:0030312
YAL005C	GO:0030554
YAL005C	GO:0031090
YAL005C	GO:0032553
YAL005C	GO:0032555
YAL005C	GO:0032559
YAL005C	GO:0032879
YAL005C	GO:0032991
YAL005C	GO:0034645
YAL005C	GO:0042026
YAL005C	GO:0043170
YAL005C	GO:0043226
YAL005C	GO:0043227
YAL005C	GO:0043229
YAL005C	GO:0043231
YAL005C	GO:0043234
YAL005C	GO:0044237
YAL005C	GO:0044238
YAL005C	GO:0044249
YAL005C	GO:0044260
YAL005C	GO:0044267
YAL005C	GO:0044422
YAL005C	GO:0044424
YAL005C	GO:0044437
YAL005C	GO:0044444
YAL005C	GO:0044445
YAL005C	GO:0044446
YAL005C	GO:0044464
YAL005C	GO:0045184
YAL005C	GO:0046907
YAL005C	GO:0050789
YAL005C	GO:0050896
YAL005C	GO:0051049
YAL005C	GO:0051082
YAL005C	GO:0051234
YAL005C	GO:0051649
YAL005C	GO:0055085
YAL005C	GO:0065002
YAL005C	GO:0065007
YAL007C	GO:0003674
YAL007C	GO:0005575
YAL007C	GO:0005783
YAL007C	GO:0005789
YAL007C	GO:0006810
YAL007C	GO:0006888
YAL007C	GO:0008150
YAL007C	GO:0009987
YAL007C	GO:0015031
YAL007C	GO:0016020
YAL007C	GO:0016021
YAL007C	GO:0016023
YAL007C	GO:0016192
YAL007C	GO:0030133
YAL007C	GO:0030134
YAL007C	GO:0030135
YAL007C	GO:0031090
YAL007C	GO:0031224
YAL007C	GO:0031410
YAL007C	GO:0031982
YAL007C	GO:0031988
YAL007C	GO:0043226
YAL007C	GO:0043227
YAL007C	GO:0043229
YAL007C	GO:0043231
YAL007C	GO:0044422
YAL007C	GO:0044424
YAL007C	GO:0044425
YAL007C	GO:0044432
YAL007C	GO:0044444
YAL007C	GO:0044446
YAL007C	GO:0044464
YAL007C	GO:0045184
YAL007C	GO:0046907
YAL007C	GO:0048193
YAL007C	GO:0051234
YAL007C	GO:0051649
YAL008W	GO:0003674
YAL008W	GO:0005575
YAL008W	GO:0005739
YAL008W	GO:0005741
YAL008W	GO:0008150
YAL008W	GO:0016020
YAL008W	GO:0016021
YAL008W	GO:0019867
YAL008W	GO:0031090
YAL008W	GO:0031224
YAL008W	GO:0031966
YAL008W	GO:0031968
YAL008W	GO:0043226
YAL008W	GO:0043227
YAL008W	GO:0043229
YAL008W	GO:0043231
YAL008W	GO:0044422
YAL008W	GO:0044424
YAL008W	GO:0044425
YAL008W	GO:0044429
YAL008W	GO:0044444
YAL008W	GO:0044446
YAL008W	GO:0044464
YAL009W	GO:0000003
YAL009W	GO:0003006
YAL009W	GO:0003674
YAL009W	GO:0003824
YAL009W	GO:0004721
YAL009W	GO:0005575
YAL009W	GO:0005634
YAL009W	GO:0005783
YAL009W	GO:0005789
YAL009W	GO:0006998
YAL009W	GO:0007126
YAL009W	GO:0008150
YAL009W	GO:0009889
YAL009W	GO:0009987
YAL009W	GO:0016020
YAL009W	GO:0016021
YAL009W	GO:0016043
YAL009W	GO:0016044
YAL009W	GO:0016787
YAL009W	GO:0016788
YAL009W	GO:0016791
YAL009W	GO:0019216
YAL009W	GO:0019222
YAL009W	GO:0019953
YAL009W	GO:0022402
YAL009W	GO:0022403
YAL009W	GO:0022413
YAL009W	GO:0022414
YAL009W	GO:0030154
YAL009W	GO:0030435
YAL009W	GO:0030437
YAL009W	GO:0031090
YAL009W	GO:0031224
YAL009W	GO:0031965
YAL009W	GO:0032502
YAL009W	GO:0034293
YAL009W	GO:0042175
YAL009W	GO:0042578
YAL009W	GO:0043226
YAL009W	GO:0043227
YAL009W	GO:0043229
YAL009W	GO:0043231
YAL009W	GO:0043934
YAL009W	GO:0043935
YAL009W	GO:0044422
YAL009W	GO:0044424
YAL009W	GO:0044425
YAL009W	GO:0044428
YAL009W	GO:0044432
YAL009W	GO:0044444
YAL009W	GO:0044446
YAL009W	GO:0044464
YAL009W	GO:0046890
YAL009W	GO:0048468
YAL009W	GO:0048610
YAL009W	GO:0048646
YAL009W	GO:0048869
YAL009W	GO:0050789
YAL009W	GO:0061024
YAL009W	GO:0065007
YAL009W	GO:0080090
YAL010C	GO:0000001
YAL010C	GO:0000002
YAL010C	GO:0001401
YAL010C	GO:0003674
YAL010C	GO:0005575
YAL010C	GO:0005739
YAL010C	GO:0005741
YAL010C	GO:0006461
YAL010C	GO:0006605
YAL010C	GO:0006612
YAL010C	GO:0006626
YAL010C	GO:0006810
YAL010C	GO:0006839
YAL010C	GO:0006869
YAL010C	GO:0006886
YAL010C	GO:0006996
YAL010C	GO:0007005
YAL010C	GO:0007006
YAL010C	GO:0007008
YAL010C	GO:0008150
YAL010C	GO:0009987
YAL010C	GO:0015031
YAL010C	GO:0015914
YAL010C	GO:0016020
YAL010C	GO:0016021
YAL010C	GO:0016043
YAL010C	GO:0016044
YAL010C	GO:0017038
YAL010C	GO:0019867
YAL010C	GO:0022607
YAL010C	GO:0031090
YAL010C	GO:0031224
YAL010C	GO:0031966
YAL010C	GO:0031968
YAL010C	GO:0032865
YAL010C	GO:0032991
YAL010C	GO:0043226
YAL010C	GO:0043227
YAL010C	GO:0043229
YAL010C	GO:0043231
YAL010C	GO:0043234
YAL010C	GO:0043933
YAL010C	GO:0044422
YAL010C	GO:0044424
YAL010C	GO:0044425
YAL010C	GO:0044429
YAL010C	GO:0044444
YAL010C	GO:0044446
YAL010C	GO:0044455
YAL010C	GO:0044464
YAL010C	GO:0045040
YAL010C	GO:0045184
YAL010C	GO:0046907
YAL010C	GO:0048308
YAL010C	GO:0048311
YAL010C	GO:0051179
YAL010C	GO:0051234
YAL010C	GO:0051640
YAL010C	GO:0051641
YAL010C	GO:0051646
YAL010C	GO:0051649
YAL010C	GO:0061024
YAL010C	GO:0065003
YAL011W	GO:0000812
YAL011W	GO:0003674
YAL011W	GO:0005575
YAL011W	GO:0005634
YAL011W	GO:0005739
YAL011W	GO:0006139
YAL011W	GO:0006325
YAL011W	GO:0006338
YAL011W	GO:0006350
YAL011W	GO:0006730
YAL011W	GO:0006807
YAL011W	GO:0006996
YAL011W	GO:0007029
YAL011W	GO:0008150
YAL011W	GO:0008152
YAL011W	GO:0009058
YAL011W	GO:0009059
YAL011W	GO:0009889
YAL011W	GO:0009987
YAL011W	GO:0010468
YAL011W	GO:0010556
YAL011W	GO:0016043
YAL011W	GO:0016568
YAL011W	GO:0016585
YAL011W	GO:0019219
YAL011W	GO:0019222
YAL011W	GO:0031323
YAL011W	GO:0031326
YAL011W	GO:0032991
YAL011W	GO:0034621
YAL011W	GO:0034641
YAL011W	GO:0034645
YAL011W	GO:0034728
YAL011W	GO:0043044
YAL011W	GO:0043170
YAL011W	GO:0043226
YAL011W	GO:0043227
YAL011W	GO:0043229
YAL011W	GO:0043231
YAL011W	GO:0043234
YAL011W	GO:0043486
YAL011W	GO:0043933
YAL011W	GO:0044237
YAL011W	GO:0044238
YAL011W	GO:0044249
YAL011W	GO:0044260
YAL011W	GO:0044281
YAL011W	GO:0044422
YAL011W	GO:0044424
YAL011W	GO:0044428
YAL011W	GO:0044444
YAL011W	GO:0044446
YAL011W	GO:0044464
YAL011W	GO:0045449
YAL011W	GO:0050789
YAL011W	GO:0050794
YAL011W	GO:0051171
YAL011W	GO:0051276
YAL011W	GO:0060255
YAL011W	GO:0065007
YAL011W	GO:0080090
YAL011W	GO:0090304
YAL012W	GO:0000096
YAL012W	GO:0000097
YAL012W	GO:0003674
YAL012W	GO:0003824
YAL012W	GO:0004123
YAL012W	GO:0005488
YAL012W	GO:0005575
YAL012W	GO:0005737
YAL012W	GO:0006082
YAL012W	GO:0006414
YAL012W	GO:0006519
YAL012W	GO:0006520
YAL012W	GO:0006534
YAL012W	GO:0006790
YAL012W	GO:0006807
YAL012W	GO:0008150
YAL012W	GO:0008152
YAL012W	GO:0008652
YAL012W	GO:0009058
YAL012W	GO:0009059
YAL012W	GO:0009069
YAL012W	GO:0009070
YAL012W	GO:0009092
YAL012W	GO:0009308
YAL012W	GO:0009309
YAL012W	GO:0009987
YAL012W	GO:0016053
YAL012W	GO:0016829
YAL012W	GO:0016846
YAL012W	GO:0019343
YAL012W	GO:0019344
YAL012W	GO:0019346
YAL012W	GO:0019752
YAL012W	GO:0019842
YAL012W	GO:0030170
YAL012W	GO:0034641
YAL012W	GO:0034645
YAL012W	GO:0042180
YAL012W	GO:0043170
YAL012W	GO:0043436
YAL012W	GO:0044106
YAL012W	GO:0044237
YAL012W	GO:0044238
YAL012W	GO:0044249
YAL012W	GO:0044260
YAL012W	GO:0044271
YAL012W	GO:0044272
YAL012W	GO:0044281
YAL012W	GO:0044283
YAL012W	GO:0044424
YAL012W	GO:0044464
YAL012W	GO:0046394
YAL012W	GO:0046483
YAL012W	GO:0048037
YAL012W	GO:0050667
YAL012W	GO:0070279
YAL013W	GO:0000118
YAL013W	GO:0003674
YAL013W	GO:0003824
YAL013W	GO:0004407
YAL013W	GO:0005575
YAL013W	GO:0005634
YAL013W	GO:0005737
YAL013W	GO:0006139
YAL013W	GO:0006325
YAL013W	GO:0006350
YAL013W	GO:0006355
YAL013W	GO:0006357
YAL013W	GO:0006464
YAL013W	GO:0006476
YAL013W	GO:0006629
YAL013W	GO:0006644
YAL013W	GO:0006807
YAL013W	GO:0006996
YAL013W	GO:0008150
YAL013W	GO:0008152
YAL013W	GO:0009058
YAL013W	GO:0009059
YAL013W	GO:0009889
YAL013W	GO:0009987
YAL013W	GO:0010468
YAL013W	GO:0010556
YAL013W	GO:0016043
YAL013W	GO:0016568
YAL013W	GO:0016569
YAL013W	GO:0016570
YAL013W	GO:0016575
YAL013W	GO:0016585
YAL013W	GO:0016787
YAL013W	GO:0016810
YAL013W	GO:0016811
YAL013W	GO:0019213
YAL013W	GO:0019219
YAL013W	GO:0019222
YAL013W	GO:0019538
YAL013W	GO:0019637
YAL013W	GO:0030528
YAL013W	GO:0031323
YAL013W	GO:0031326
YAL013W	GO:0032991
YAL013W	GO:0033558
YAL013W	GO:0033698
YAL013W	GO:0034641
YAL013W	GO:0034645
YAL013W	GO:0043170
YAL013W	GO:0043226
YAL013W	GO:0043227
YAL013W	GO:0043229
YAL013W	GO:0043231
YAL013W	GO:0043234
YAL013W	GO:0043412
YAL013W	GO:0043687
YAL013W	GO:0044237
YAL013W	GO:0044238
YAL013W	GO:0044249
YAL013W	GO:0044255
YAL013W	GO:0044260
YAL013W	GO:0044267
YAL013W	GO:0044422
YAL013W	GO:0044424
YAL013W	GO:0044428
YAL013W	GO:0044446
YAL013W	GO:0044451
YAL013W	GO:0044464
YAL013W	GO:0045449
YAL013W	GO:0050789
YAL013W	GO:0050794
YAL013W	GO:0051171
YAL013W	GO:0051252
YAL013W	GO:0051276
YAL013W	GO:0060255
YAL013W	GO:0065007
YAL013W	GO:0070210
YAL013W	GO:0070822
YAL013W	GO:0080090
YAL013W	GO:0090304
YAL014C	GO:0003674
YAL014C	GO:0005484
YAL014C	GO:0005488
YAL014C	GO:0005515
YAL014C	GO:0005575
YAL014C	GO:0005768
YAL014C	GO:0006414
YAL014C	GO:0006810
YAL014C	GO:0008150
YAL014C	GO:0008152
YAL014C	GO:0009058
YAL014C	GO:0009059
YAL014C	GO:0009987
YAL014C	GO:0010008
YAL014C	GO:0015031
YAL014C	GO:0016020
YAL014C	GO:0016021
YAL014C	GO:0016192
YAL014C	GO:0031090
YAL014C	GO:0031224
YAL014C	GO:0034645
YAL014C	GO:0043170
YAL014C	GO:0043226
YAL014C	GO:0043227
YAL014C	GO:0043229
YAL014C	GO:0043231
YAL014C	GO:0044237
YAL014C	GO:0044249
YAL014C	GO:0044260
YAL014C	GO:0044422
YAL014C	GO:0044424
YAL014C	GO:0044425
YAL014C	GO:0044440
YAL014C	GO:0044444
YAL014C	GO:0044446
YAL014C	GO:0044464
YAL014C	GO:0045184
YAL014C	GO:0046907
YAL014C	GO:0048193
YAL014C	GO:0051234
YAL014C	GO:0051649
YAL015C	GO:0000702
YAL015C	GO:0000703
YAL015C	GO:0003674
YAL015C	GO:0003676
YAL015C	GO:0003677
YAL015C	GO:0003824
YAL015C	GO:0003906
YAL015C	GO:0004518
YAL015C	GO:0004519
YAL015C	GO:0005488
YAL015C	GO:0005575
YAL015C	GO:0005634
YAL015C	GO:0005739
YAL015C	GO:0006139
YAL015C	GO:0006259
YAL015C	GO:0006275
YAL015C	GO:0006281
YAL015C	GO:0006284
YAL015C	GO:0006285
YAL015C	GO:0006308
YAL015C	GO:0006414
YAL015C	GO:0006807
YAL015C	GO:0006950
YAL015C	GO:0006974
YAL015C	GO:0006979
YAL015C	GO:0008150
YAL015C	GO:0008152
YAL015C	GO:0008534
YAL015C	GO:0009056
YAL015C	GO:0009057
YAL015C	GO:0009058
YAL015C	GO:0009059
YAL015C	GO:0009889
YAL015C	GO:0009891
YAL015C	GO:0009893
YAL015C	GO:0009987
YAL015C	GO:0010556
YAL015C	GO:0010557
YAL015C	GO:0010604
YAL015C	GO:0010821
YAL015C	GO:0016787
YAL015C	GO:0016788
YAL015C	GO:0016798
YAL015C	GO:0016799
YAL015C	GO:0016829
YAL015C	GO:0016835
YAL015C	GO:0019104
YAL015C	GO:0019219
YAL015C	GO:0019222
YAL015C	GO:0031323
YAL015C	GO:0031325
YAL015C	GO:0031326
YAL015C	GO:0031328
YAL015C	GO:0033043
YAL015C	GO:0033554
YAL015C	GO:0034599
YAL015C	GO:0034641
YAL015C	GO:0034645
YAL015C	GO:0042221
YAL015C	GO:0043170
YAL015C	GO:0043226
YAL015C	GO:0043227
YAL015C	GO:0043229
YAL015C	GO:0043231
YAL015C	GO:0044237
YAL015C	GO:0044238
YAL015C	GO:0044248
YAL015C	GO:0044249
YAL015C	GO:0044260
YAL015C	GO:0044265
YAL015C	GO:0044424
YAL015C	GO:0044444
YAL015C	GO:0044464
YAL015C	GO:0045740
YAL015C	GO:0045935
YAL015C	GO:0048518
YAL015C	GO:0048522
YAL015C	GO:0050789
YAL015C	GO:0050794
YAL015C	GO:0050896
YAL015C	GO:0051052
YAL015C	GO:0051054
YAL015C	GO:0051128
YAL015C	GO:0051171
YAL015C	GO:0051173
YAL015C	GO:0051716
YAL015C	GO:0060255
YAL015C	GO:0065007
YAL015C	GO:0070887
YAL015C	GO:0080090
YAL015C	GO:0090296
YAL015C	GO:0090297
YAL015C	GO:0090304
YAL015C	GO:0090329
YAL016W	GO:0000075
YAL016W	GO:0000159
YAL016W	GO:0003674
YAL016W	GO:0003824
YAL016W	GO:0004721
YAL016W	GO:0004722
YAL016W	GO:0005488
YAL016W	GO:0005575
YAL016W	GO:0005634
YAL016W	GO:0005737
YAL016W	GO:0005815
YAL016W	GO:0005816
YAL016W	GO:0005934
YAL016W	GO:0005935
YAL016W	GO:0006417
YAL016W	GO:0006464
YAL016W	GO:0006470
YAL016W	GO:0006793
YAL016W	GO:0006796
YAL016W	GO:0006996
YAL016W	GO:0007010
YAL016W	GO:0007015
YAL016W	GO:0007088
YAL016W	GO:0007093
YAL016W	GO:0007094
YAL016W	GO:0007117
YAL016W	GO:0007165
YAL016W	GO:0007346
YAL016W	GO:0008150
YAL016W	GO:0008152
YAL016W	GO:0008287
YAL016W	GO:0009889
YAL016W	GO:0009987
YAL016W	GO:0010468
YAL016W	GO:0010556
YAL016W	GO:0010564
YAL016W	GO:0010608
YAL016W	GO:0010639
YAL016W	GO:0010948
YAL016W	GO:0016043
YAL016W	GO:0016311
YAL016W	GO:0016787
YAL016W	GO:0016788
YAL016W	GO:0016791
YAL016W	GO:0019222
YAL016W	GO:0019538
YAL016W	GO:0023046
YAL016W	GO:0023060
YAL016W	GO:0030029
YAL016W	GO:0030036
YAL016W	GO:0030071
YAL016W	GO:0030427
YAL016W	GO:0031323
YAL016W	GO:0031326
YAL016W	GO:0031577
YAL016W	GO:0032268
YAL016W	GO:0032991
YAL016W	GO:0033043
YAL016W	GO:0040007
YAL016W	GO:0042578
YAL016W	GO:0043170
YAL016W	GO:0043226
YAL016W	GO:0043227
YAL016W	GO:0043229
YAL016W	GO:0043231
YAL016W	GO:0043234
YAL016W	GO:0043332
YAL016W	GO:0043412
YAL016W	GO:0043687
YAL016W	GO:0044237
YAL016W	GO:0044238
YAL016W	GO:0044260
YAL016W	GO:0044267
YAL016W	GO:0044422
YAL016W	GO:0044424
YAL016W	GO:0044430
YAL016W	GO:0044444
YAL016W	GO:0044446
YAL016W	GO:0044463
YAL016W	GO:0044464
YAL016W	GO:0045786
YAL016W	GO:0045839
YAL016W	GO:0045841
YAL016W	GO:0048519
YAL016W	GO:0048523
YAL016W	GO:0050789
YAL016W	GO:0050794
YAL016W	GO:0051128
YAL016W	GO:0051129
YAL016W	GO:0051246
YAL016W	GO:0051726
YAL016W	GO:0051783
YAL016W	GO:0051784
YAL016W	GO:0060255
YAL016W	GO:0065007
YAL016W	GO:0071173
YAL016W	GO:0071174
YAL016W	GO:0080090
YAL017W	GO:0000166
YAL017W	GO:0001882
YAL017W	GO:0001883
YAL017W	GO:0003674
YAL017W	GO:0003824
YAL017W	GO:0004672
YAL017W	GO:0004674
YAL017W	GO:0004871
YAL017W	GO:0005488
YAL017W	GO:0005524
YAL017W	GO:0005575
YAL017W	GO:0005737
YAL017W	GO:0005979
YAL017W	GO:0006109
YAL017W	GO:0006464
YAL017W	GO:0006468
YAL017W	GO:0006793
YAL017W	GO:0006796
YAL017W	GO:0007165
YAL017W	GO:0008150
YAL017W	GO:0008152
YAL017W	GO:0009889
YAL017W	GO:0009890
YAL017W	GO:0009892
YAL017W	GO:0009987
YAL017W	GO:0010556
YAL017W	GO:0010558
YAL017W	GO:0010605
YAL017W	GO:0010675
YAL017W	GO:0010677
YAL017W	GO:0010906
YAL017W	GO:0010962
YAL017W	GO:0016301
YAL017W	GO:0016310
YAL017W	GO:0016740
YAL017W	GO:0016772
YAL017W	GO:0016773
YAL017W	GO:0017076
YAL017W	GO:0019222
YAL017W	GO:0019538
YAL017W	GO:0023046
YAL017W	GO:0023060
YAL017W	GO:0030554
YAL017W	GO:0031323
YAL017W	GO:0031324
YAL017W	GO:0031326
YAL017W	GO:0031327
YAL017W	GO:0032553
YAL017W	GO:0032555
YAL017W	GO:0032559
YAL017W	GO:0032881
YAL017W	GO:0032885
YAL017W	GO:0032950
YAL017W	GO:0032951
YAL017W	GO:0043170
YAL017W	GO:0043255
YAL017W	GO:0043412
YAL017W	GO:0043467
YAL017W	GO:0043687
YAL017W	GO:0044237
YAL017W	GO:0044238
YAL017W	GO:0044260
YAL017W	GO:0044267
YAL017W	GO:0044424
YAL017W	GO:0044464
YAL017W	GO:0045719
YAL017W	GO:0045912
YAL017W	GO:0048519
YAL017W	GO:0048523
YAL017W	GO:0050789
YAL017W	GO:0050794
YAL017W	GO:0060089
YAL017W	GO:0060255
YAL017W	GO:0060917
YAL017W	GO:0065007
YAL017W	GO:0070873
YAL017W	GO:0070874
YAL017W	GO:0080090
YAL018C	GO:0003674
YAL018C	GO:0005575
YAL018C	GO:0008150
YAL018C	GO:0016020
YAL018C	GO:0016021
YAL018C	GO:0031224
YAL018C	GO:0044425
YAL018C	GO:0044464
YAL019W	GO:0000166
YAL019W	GO:0000183
YAL019W	GO:0000785
YAL019W	GO:0000792
YAL019W	GO:0001882
YAL019W	GO:0001883
YAL019W	GO:0003674
YAL019W	GO:0003676
YAL019W	GO:0003677
YAL019W	GO:0003824
YAL019W	GO:0004386
YAL019W	GO:0005488
YAL019W	GO:0005524
YAL019W	GO:0005575
YAL019W	GO:0005634
YAL019W	GO:0005739
YAL019W	GO:0006342
YAL019W	GO:0006348
YAL019W	GO:0006355
YAL019W	GO:0006996
YAL019W	GO:0008150
YAL019W	GO:0009889
YAL019W	GO:0009890
YAL019W	GO:0009892
YAL019W	GO:0009987
YAL019W	GO:0010468
YAL019W	GO:0010556
YAL019W	GO:0010558
YAL019W	GO:0010605
YAL019W	GO:0010629
YAL019W	GO:0016043
YAL019W	GO:0016458
YAL019W	GO:0016462
YAL019W	GO:0016481
YAL019W	GO:0016787
YAL019W	GO:0016817
YAL019W	GO:0016818
YAL019W	GO:0016887
YAL019W	GO:0017076
YAL019W	GO:0017111
YAL019W	GO:0019219
YAL019W	GO:0019222
YAL019W	GO:0030466
YAL019W	GO:0030554
YAL019W	GO:0031323
YAL019W	GO:0031324
YAL019W	GO:0031326
YAL019W	GO:0031327
YAL019W	GO:0031934
YAL019W	GO:0032553
YAL019W	GO:0032555
YAL019W	GO:0032559
YAL019W	GO:0040029
YAL019W	GO:0042623
YAL019W	GO:0043226
YAL019W	GO:0043227
YAL019W	GO:0043229
YAL019W	GO:0043231
YAL019W	GO:0044422
YAL019W	GO:0044424
YAL019W	GO:0044427
YAL019W	GO:0044444
YAL019W	GO:0044446
YAL019W	GO:0044464
YAL019W	GO:0045449
YAL019W	GO:0045814
YAL019W	GO:0045892
YAL019W	GO:0045934
YAL019W	GO:0048519
YAL019W	GO:0048523
YAL019W	GO:0050789
YAL019W	GO:0050794
YAL019W	GO:0051171
YAL019W	GO:0051172
YAL019W	GO:0051252
YAL019W	GO:0051253
YAL019W	GO:0051276
YAL019W	GO:0060255
YAL019W	GO:0065007
YAL019W	GO:0080090
YAL020C	GO:0000226
YAL020C	GO:0002097
YAL020C	GO:0002098
YAL020C	GO:0003674
YAL020C	GO:0005575
YAL020C	GO:0005737
YAL020C	GO:0006139
YAL020C	GO:0006396
YAL020C	GO:0006399
YAL020C	GO:0006400
YAL020C	GO:0006414
YAL020C	GO:0006807
YAL020C	GO:0006996
YAL020C	GO:0007010
YAL020C	GO:0007017
YAL020C	GO:0007117
YAL020C	GO:0008033
YAL020C	GO:0008150
YAL020C	GO:0008152
YAL020C	GO:0009058
YAL020C	GO:0009059
YAL020C	GO:0009451
YAL020C	GO:0009987
YAL020C	GO:0016043
YAL020C	GO:0016070
YAL020C	GO:0034470
YAL020C	GO:0034641
YAL020C	GO:0034645
YAL020C	GO:0034660
YAL020C	GO:0040007
YAL020C	GO:0043170
YAL020C	GO:0043412
YAL020C	GO:0044237
YAL020C	GO:0044238
YAL020C	GO:0044249
YAL020C	GO:0044260
YAL020C	GO:0044424
YAL020C	GO:0044464
YAL020C	GO:0090304
YAL021C	GO:0000075
YAL021C	GO:0000076
YAL021C	GO:0000175
YAL021C	GO:0000288
YAL021C	GO:0000289
YAL021C	GO:0000932
YAL021C	GO:0000956
