ORF	         Acid 0m	        Acid 10m	        Acid 20m		Acid 40m	        Acid 60m	        Acid 80m		Acid 100m
YDL157C	         1090.30	          812.50	          665.10	          819.70	         1101.60	          658.20	          813.20
YDL158C	          330.50	          237.50	          206.40	          218.10	          388.10	          342.90	          257.00
YDL159W	           56.80	            NULL	            NULL	            NULL	            NULL	           25.60	           83.40
YDL160C	          196.30	          311.60	          336.60	          210.40	          196.90	          120.80	          337.70
YDL161W	          395.75	          653.80	          363.20	          279.50	          399.50	          267.50	          387.30
YDL162C	            1.80	            NULL	            NULL	            NULL	            NULL	            1.80	            NULL
YDL163W	            NULL	            NULL	            2.20	            NULL	            NULL	            NULL	            NULL
YDL164C	          273.65	          159.90	          175.30	          246.30	          254.00	          176.30	          240.50
YDL165W	          645.35	          604.40	          512.70	          512.50	          707.80	          414.30	          527.90
YDL166C	          508.05	          315.10	          259.70	          405.00	          653.50	          336.90	          453.40
YDL167C	           84.20	           68.20	            0.00	           44.00	            NULL	           33.50	           48.20
YDL168W	          518.95	          593.80	          543.80	          525.30	          502.30	          352.80	          362.50
YDL169C	            NULL	            NULL	            NULL	            NULL	            NULL	            NULL	            NULL
YDL170W	           60.40	            NULL	            NULL	            NULL	           57.10	            NULL	            NULL
YDL171C	         1325.55	         1472.20	         1109.00	         1050.10	         1327.10	         1245.10	         1129.50
YDL172C	            NULL	            NULL	            NULL	            NULL	            NULL	            NULL	            NULL
YDL173W	          606.60	          572.70	          492.00	          481.80	          670.70	          493.60	          529.90
YDL174C	          459.95	          802.00	          657.70	          579.10	          710.60	          475.70	          498.90
YDL175C	          151.15	          117.60	           83.60	           44.00	          174.10	           57.30	           66.80
YDL176W	           52.00	           32.90	            NULL	           21.00	            NULL	            NULL	            NULL
YDL177C	          141.10	          145.80	          113.20	          141.30	          216.90	           91.00	          176.40
YDL178W	          116.80	            NULL	            NULL	            NULL	            NULL	            NULL	            NULL
YDL179W	            NULL	            NULL	            NULL	            NULL	            NULL	            NULL	            NULL
YDL180W	          119.60	          110.50	          157.60	           72.20	          165.50	          124.80	          145.40
YDL181W	          108.65	          332.80	          274.50	          274.40	          313.90	          208.00	          339.70
YDL182W	         2366.65	         1087.70	          620.70	          950.30	         1130.10	         1029.00	         1079.90
YDL183C	           17.10	           22.30	            0.70	            0.00	           28.50	            9.70	            NULL
YDL184C	         5790.00	        11672.80	         6567.40	         8608.80	            NULL	            NULL	            NULL
YDL185W	         2481.40	         3356.00	         2859.50	         2156.10	         2788.30	         2625.30	         2192.10
YDL186W	            NULL	            NULL	            NULL	            NULL	            NULL	            NULL	            NULL
YDL187C	            NULL	            NULL	            NULL	            NULL	           45.60	            NULL	            NULL
YDL188C	          782.25	         1063.00	          793.80	          717.30	          893.30	          543.20	          856.60
YDL189W	          265.70	          336.30	          280.40	          207.90	          236.90	          229.90	          259.10
YDL190C	          426.95	          530.30	          571.90	          499.70	          522.30	          364.70	          490.60
YDL191W	        15916.65	        16835.40	        11324.70	        11797.70	        16156.30	        12629.20	        14807.40
YDL192W	         9752.85	        11508.60	         7865.20	         9398.80	        10842.20	         7812.60	         9994.50
YDL193W	          158.40	          251.60	          209.40	          213.00	          296.80	          198.10	          157.80
YDL194W	           93.40	            NULL	            NULL	          100.30	            NULL	           65.30	           66.80
YDL195W	         1290.00	         1906.10	         1791.10	         1682.50	         1649.60	         2276.30	         1359.00
YDL196W	            NULL	            NULL	            NULL	            NULL	            NULL	            NULL	            NULL
YDL197C	           94.55	           96.40	          108.70	          115.70	          242.60	           91.00	          147.50
YDL198C	          714.00	          876.00	          780.50	          561.20	          744.90	          761.30	          635.40
YDL199C	            NULL	            NULL	            NULL	            NULL	            NULL	            NULL	            NULL
YDL200C	          220.15	          223.40	          222.70	          325.60	          179.80	          158.50	          244.60
YDL201W	          460.35	          219.90	          194.60	          248.80	          396.70	          293.30	          376.90
YDL202W	          197.60	          346.90	          361.80	          251.40	          319.60	          239.80	          327.30
YDL203C	           33.25	            1.20	            NULL	           90.10	          102.70	           35.50	           37.90
YDL204W	            NULL	          308.10	          389.90	          207.90	          242.60	           61.30	          141.30
YDL205C	          135.45	          202.20	          120.60	          146.40	          125.60	            NULL	          130.90
YDL206W	           41.10	           85.80	            NULL	            NULL	           59.90	            NULL	            NULL
YDL207W	          122.70	          124.60	          116.10	          105.40	          139.80	          122.80	          106.10
YDL208W	         3997.50	         2915.10	         2198.00	         2284.10	         3727.30	         3543.40	         2886.80
YDL209C	           78.90	            NULL	            NULL	           79.80	           51.30	           83.10	           58.60
YDL210W	          151.25	          198.70	          163.50	          102.90	          145.50	          128.70	          128.90
YDL211C	           12.20	            NULL	            NULL	            NULL	           42.80	            NULL	           17.20
YDL212W	         1545.85	         1257.00	          927.00	          960.50	         1618.20	         1159.90	         1104.70
YDL213C	          608.55	          297.50	          203.40	          392.20	          573.60	          485.70	          480.30
YDL214C	            NULL	           54.10	            NULL	            NULL	            NULL	            NULL	            NULL
YDL215C	          256.60	          311.60	          273.00	          230.90	          296.80	          148.60	          211.50
YDL216C	           37.85	           82.30	            NULL	            NULL	           14.20	            NULL	            NULL
YDL217C	            NULL	            NULL	            NULL	            NULL	            NULL	            NULL	            NULL
YDL218W	            NULL	            NULL	            NULL	            NULL	            NULL	            NULL	            NULL
YDL219W	          535.10	          442.10	          338.10	          338.40	          499.40	          331.00	          379.00
YDL220C	          106.00	            NULL	            NULL	            NULL	            NULL	            NULL	           77.20
YDL221W	            NULL	            NULL	            NULL	            NULL	            NULL	            NULL	            NULL
YDL222C	            NULL	            NULL	          179.80	          113.10	            NULL	            NULL	            NULL
YDL223C	           55.10	          255.20	          429.80	          282.10	          345.30	          158.50	          135.10
YDL224C	          184.55	            NULL	          194.60	          174.60	          254.00	          206.10	          209.50
YDL225W	          227.80	          230.50	          162.00	          100.30	          265.40	          182.30	          180.50
YDL226C	          564.85	          526.80	          480.10	          563.70	          856.20	          430.10	          560.90
YDL227C	          303.35	          181.10	          274.50	          323.10	          436.60	          176.30	          376.90
YDL228C	          119.85	           82.30	           77.70	          105.40	           54.20	           79.10	          102.00
YDL229W	        18641.65	        21813.00	        14464.60	        16505.90	        17386.30	        18270.70	        18394.30
YDL230W	          201.30	          308.10	          286.30	          210.40	          271.10	          170.40	          236.40
YDL231C	          118.70	          177.60	          145.70	           97.80	          159.80	          132.70	          122.70
YDL232W	         1430.35	         1479.30	         1353.10	         1406.00	         1706.60	         1189.60	         1048.80
YDL233W	            NULL	            NULL	            NULL	            NULL	           77.00	           75.20	           31.70
YDL234C	           81.50	          135.20	          122.00	           51.70	          119.80	           79.10	           93.70
YDL235C	          328.10	          480.90	          287.80	          330.70	          442.30	          319.10	          308.70
YDL236W	          369.15	          639.70	          385.40	          292.30	          388.10	          279.40	          393.50
YDL237W	          337.85	          713.80	          577.80	          458.80	          453.80	          291.30	          445.20
YDL238C	            NULL	            NULL	            NULL	           41.40	            NULL	            NULL	            NULL
YDL239C	           17.50	            NULL	            NULL	            NULL	            NULL	            NULL	            NULL
YDL240W	           21.65	            NULL	            NULL	           51.70	            NULL	           11.70	            0.70
YDL241W	          111.45	           92.90	           70.30	           36.30	           65.60	           13.70	           46.20
YDL242W	            NULL	            NULL	            NULL	            NULL	            NULL	            NULL	            NULL
YDL243C	          132.20	          336.30	          202.00	          118.20	          171.20	          101.00	          130.90
YDL244W	           95.30	            NULL	           88.00	            NULL	            NULL	            NULL	            NULL
YDL245C	            NULL	            NULL	            NULL	            NULL	            NULL	            NULL	            NULL
YDL246C	          238.30	          262.20	            NULL	          136.20	          205.50	          194.20	          195.00
YDL247W	            8.30	            NULL	            NULL	            NULL	            NULL	            NULL	            NULL
YDL248W	            NULL	            NULL	            NULL	            NULL	            NULL	            NULL	            NULL
YDR001C	          358.55	         1426.40	         1063.10	          760.80	          753.40	          489.60	          747.00
YDR002W	         3792.20	         3229.00	         2687.80	         2394.20	         3453.30	         2672.80	         2733.80
YDR003W	           81.60	          188.10	          125.00	           69.60	           68.50	           83.10	           71.00
YDR004W	            NULL	            NULL	            NULL	            NULL	           74.20	            NULL	            NULL
YDR005C	          205.85	          202.20	          227.10	          174.60	          191.20	           97.00	          124.70
YDR006C	          235.05	          286.90	          187.20	          264.20	          262.50	          233.80	          238.40
YDR007W	          676.85	          773.70	          674.00	          620.00	          716.30	          588.80	          699.50
YDR008C	            NULL	            NULL	            NULL	            NULL	            NULL	           57.30	            NULL
YDR009W	            NULL	            NULL	           54.00	            NULL	           39.90	            NULL	           37.90
YDR010C	            NULL	            NULL	            NULL	            NULL	            NULL	            NULL	            NULL
YDR011W	          948.15	         1281.70	         1163.70	          824.90	         1190.10	         1054.80	          974.40
YDR012W	        12034.10	        15113.90	         8220.40	         9276.00	        12109.30	        10757.30	        11710.40
YDR013W	            NULL	            NULL	            NULL	            NULL	            NULL	            NULL	            NULL
YDR014W	            NULL	            NULL	            NULL	            NULL	            NULL	            NULL	            NULL
YDR015C	            NULL	           29.40	            NULL	            NULL	            NULL	            NULL	            NULL
YDR016C	          351.40	          311.60	          301.10	          161.80	          430.90	          221.90	          308.70
YDR017C	          299.45	          378.60	          289.30	          315.40	          453.80	          301.20	          296.30
YDR018C	            6.80	            NULL	            NULL	            NULL	            NULL	            NULL	            NULL
YDR019C	          642.35	          477.40	          527.50	          399.90	          442.30	          463.80	          635.40
YDR020C	           46.30	            NULL	            NULL	            NULL	           42.80	            NULL	           37.90
YDR021W	          112.45	            NULL	            NULL	            NULL	          105.60	            NULL	            NULL
YDR022C	            NULL	            NULL	            NULL	            NULL	            NULL	            NULL	            NULL
YDR023W	         2388.50	         2685.80	         1998.30	         1444.40	         1806.50	         2319.90	         1700.10
YDR024W	           59.40	            NULL	           21.40	            NULL	            NULL	            NULL	           40.00
YDR025W	         6682.85	         8637.00	         6326.40	         5691.70	         6655.40	         5520.40	         6544.00
YDR026C	            NULL	            NULL	            NULL	            NULL	            NULL	            NULL	            NULL
YDR027C	          309.20	          343.40	          301.10	          246.30	          328.20	          206.10	          314.90
YDR028C	          325.40	          597.30	          506.80	          412.70	          553.60	          311.20	          441.00
YDR029W	            NULL	            NULL	            NULL	            NULL	            NULL	            NULL	            NULL
YDR030C	           57.55	           99.90	           55.50	            NULL	           57.10	           47.40	           71.00
YDR031W	          209.70	          516.20	          413.50	          335.90	          490.90	          346.80	          418.30
YDR032C	         1475.50	         2964.40	         3352.20	         3111.10	         3518.90	         2567.70	         2727.60
YDR033W	         6489.70	        10930.00	         8288.40	         6436.70	         8947.20	         9422.80	         8845.00
YDR034C	           49.70	           71.70	           33.30	           56.80	           91.30	           47.40	           37.90
YDR034W-B	         3015.95	         4139.00	         1033.30	          970.00	            NULL	            NULL	            NULL
YDR035W	         1308.90	         1772.10	         1532.20	         1155.10	         1532.60	         1225.30	         1214.20
YDR036C	          256.65	          322.20	          307.00	          259.10	          353.90	          259.60	          279.80
YDR037W	         2392.20	         1073.60	          916.60	          556.00	         1153.00	         1385.90	         1305.20
YDR038C	          571.20	          569.10	          431.30	          525.30	          573.60	          590.70	          534.10
YDR039C	         1276.45	          925.40	          784.90	         1006.60	         1389.90	          997.30	         1071.60
YDR040C	            NULL	            NULL	            NULL	            NULL	            NULL	            NULL	            NULL
YDR041W	          398.90	          777.30	          600.00	          525.30	          525.10	          392.50	          643.60
YDR042C	            NULL	            NULL	            NULL	            NULL	            NULL	            NULL	            NULL
YDR043C	            NULL	          135.20	          154.60	            NULL	          122.70	            NULL	           77.20
YDR044W	          292.85	          149.30	            NULL	          289.80	          328.20	          223.90	          141.30
YDR045C	          875.50	          696.10	          509.70	          689.20	          941.80	          557.00	          720.10
YDR046C	          566.30	          985.40	          665.10	          402.40	          576.50	          650.20	          408.00
YDR047W	          392.35	          720.80	          560.00	          461.30	          528.00	          396.40	          405.90
YDR048C	            NULL	            NULL	            NULL	            NULL	            NULL	            NULL	            NULL
YDR049W	          128.45	          128.20	          105.80	           95.20	          176.90	          136.70	          118.50
YDR050C	        22415.70	        28843.70	        18359.20	        16027.10	        22497.80	        17293.10	        18218.60
YDR051C	          409.30	          428.00	          382.50	          300.00	          382.40	          303.20	          321.10
YDR052C	           76.50	            NULL	            NULL	            NULL	            NULL	            NULL	            NULL
YDR053W	            NULL	            NULL	            NULL	            NULL	          105.60	            NULL	            NULL
YDR054C	          126.90	          230.50	          218.20	          218.10	          236.90	          192.20	          195.00
YDR055W	          905.70	         4559.00	         2964.50	         2158.70	         1849.30	         1590.20	         1673.20
YDR056C	          508.55	          812.50	          644.40	          599.60	          784.80	          600.70	          556.80
YDR057W	          142.75	          198.70	          153.10	          161.80	          225.40	           99.00	          135.10
YDR058C	           78.85	          170.50	          133.90	          156.70	          168.40	          118.80	          108.20
YDR059C	          154.50	          318.70	          258.20	          233.50	          293.90	          196.10	          211.50
YDR060W	          393.60	          318.70	          179.80	          341.00	          405.20	          346.80	          321.10
YDR061W	          246.75	          226.90	          185.70	          197.60	          293.90	          178.30	          186.70
YDR062W	         1204.00	         1267.60	          890.00	          876.10	         1004.60	          890.20	          926.90
YDR063W	          405.20	         1101.80	          790.90	          689.20	          642.10	          467.80	          635.40
YDR064W	         8007.05	         7959.70	         5045.00	         4391.20	         6407.10	         5157.50	         6585.30
YDR065W	            NULL	            NULL	            NULL	            NULL	            NULL	            NULL	            NULL
YDR066C	           43.80	           75.20	           55.50	           67.00	            NULL	           57.30	           83.40
YDR067C	          152.05	          230.50	          166.40	          125.90	          196.90	          162.40	          166.10
YDR068W	          376.40	          339.80	          262.60	          195.10	          231.10	          225.90	          221.90
YDR069C	           33.60	            NULL	           62.90	            NULL	          108.40	           23.60	           48.20
YDR070C	            NULL	          664.40	          736.10	          502.30	          613.60	          253.60	          391.40
YDR071C	         1234.95	         1729.70	         1484.80	         1144.90	         1581.10	         1034.90	         1152.20
YDR072C	          482.55	          498.60	          366.20	          287.20	          468.00	          366.70	          329.40
YDR073W	            NULL	            NULL	            NULL	            NULL	            NULL	            NULL	            0.00
YDR074W	          166.35	         1108.90	          969.90	          399.90	          556.50	          319.10	          503.10
YDR075W	          128.80	           64.70	           85.10	           82.40	          162.70	           63.30	          120.60
YDR076W	           71.60	           78.80	           70.30	          105.40	           74.20	            NULL	           81.30
YDR077W	         5292.75	         9042.70	         9643.80	         8587.30	         8467.70	         8691.10	         9070.30
YDR078C	          103.05	           89.40	            NULL	          125.90	            NULL	            NULL	           87.50
YDR079W	          327.00	          555.00	          555.60	          369.10	          339.60	          317.10	          513.40
YDR080W	           71.20	            NULL	            NULL	            NULL	            NULL	           51.40	            NULL
YDR081C	            NULL	            NULL	            NULL	           33.80	            NULL	            NULL	            NULL
YDR082W	           73.80	           50.60	           67.30	          102.90	          117.00	          102.90	            NULL
YDR083W	          453.20	            NULL	          231.50	          430.60	          430.90	          505.50	          389.30
YDR084C	          375.55	          473.90	          434.30	          364.00	          493.70	          325.00	          314.90
YDR085C	            NULL	          255.20	          156.10	          102.90	           65.60	           33.50	           56.50
YDR086C	         1957.25	         2082.50	         1711.20	         1208.90	         1780.90	         1572.30	         1644.30
YDR087C	          455.85	          159.90	          119.10	          179.70	          296.80	          325.00	          335.60
YDR088C	           47.60	          124.60	           93.90	           67.00	           94.20	           83.10	           60.60
YDR089W	          135.60	          216.40	          165.00	          115.70	          168.40	          148.60	          197.10
YDR090C	          162.00	          223.40	          150.20	          108.00	          165.50	          116.80	          130.90
YDR091C	          456.50	          378.60	          397.30	          366.60	          408.10	          372.60	          399.70
YDR092W	         1184.00	         1518.10	         1271.80	         1421.40	         1621.00	         1068.60	         1379.60
YDR093W	          213.75	          350.40	          305.50	          238.60	          271.10	          257.60	          221.90
YDR094W	          303.80	          558.50	          311.40	          346.10	          436.60	          354.80	          379.00
YDR095C	            NULL	            NULL	           73.20	            NULL	           65.60	            NULL	            NULL
YDR096W	           67.20	          152.90	          110.20	          105.40	          159.80	          106.90	           83.40
YDR097C	          288.05	          181.10	          175.30	          461.30	          396.70	          311.20	          335.60
YDR098C	          685.05	          555.00	          484.60	          484.40	          676.40	          608.60	          554.70
YDR099W	          762.70	         1168.80	         1125.30	          796.70	         1081.60	         1007.20	          744.90
YDR100W	          570.55	          890.10	          699.10	          599.60	          684.90	          428.10	          544.40
YDR101C	          682.00	          364.50	          231.50	          392.20	          442.30	          366.70	          449.30
YDR102C	            NULL	            NULL	            NULL	            NULL	            NULL	            NULL	            NULL
YDR103W	           88.30	          142.30	          108.70	          118.20	          174.10	           89.10	           81.30
YDR104C	           85.80	           89.40	           68.80	          108.00	           88.50	           65.30	           77.20
YDR105C	          244.60	          537.40	          466.80	          379.40	          422.40	          319.10	          463.80
YDR106W	           28.30	            NULL	            NULL	            NULL	            NULL	            NULL	            NULL
YDR107C	          178.10	          290.40	          273.00	          205.30	          268.30	          158.50	          211.50
YDR108W	          115.20	          124.60	          114.70	          105.40	          125.60	           89.10	           58.60
YDR109C	            NULL	            NULL	            NULL	            NULL	           34.20	            NULL	            NULL
YDR110W	          136.20	          107.00	           67.30	          102.90	          176.90	           61.30	           89.60
YDR111C	           95.60	          163.40	          159.00	           33.80	           51.30	          136.70	           62.70
YDR112W	            NULL	            NULL	            NULL	            NULL	            NULL	            NULL	            NULL
YDR113C	          254.40	          205.80	          247.80	          302.60	          468.00	          233.80	          283.90
YDR114C	            NULL	            NULL	            NULL	            NULL	            NULL	            NULL	            NULL
YDR115W	          618.15	          879.60	          845.60	          704.50	          833.30	          630.40	          742.90
YDR116C	          226.55	          389.20	          391.40	          279.50	          305.40	          214.00	          308.70
YDR117C	           97.10	          149.30	          117.60	          128.50	           77.00	          112.90	           77.20
YDR118W	           51.60	           43.50	           55.50	           36.30	            NULL	            NULL	           23.40
YDR119W	          435.70	          473.90	          398.80	          220.70	          482.30	          400.40	          420.40
YDR120C	          351.80	            NULL	            NULL	          200.20	            NULL	            NULL	          224.00
YDR121W	            NULL	            NULL	            NULL	            NULL	            NULL	            NULL	            NULL
YDR122W	            NULL	            NULL	            NULL	            NULL	            NULL	            NULL	            NULL
YDR123C	          117.40	            NULL	           62.90	            NULL	          145.50	           79.10	           56.50
YDR124W	            NULL	            NULL	            NULL	            8.20	            NULL	            NULL	            NULL
YDR125C	           56.30	            NULL	            NULL	            NULL	            NULL	            NULL	            NULL
YDR126W	            NULL	            NULL	            NULL	            NULL	            NULL	            NULL	            NULL
YDR127W	          458.85	          540.90	          469.80	          379.40	          410.90	          430.10	          476.20
YDR128W	          162.15	          138.70	          138.30	          149.00	          168.40	          138.60	          145.40
YDR129C	          949.20	         1257.00	         1150.40	          963.10	          833.30	          783.10	          970.30
YDR130C	           92.35	           99.90	          110.20	          110.60	           62.80	            NULL	          112.30
YDR131C	           62.90	            NULL	          120.60	            NULL	            NULL	            NULL	           77.20
YDR132C	            9.50	            NULL	            NULL	            NULL	            NULL	            NULL	            NULL
YDR133C	         8974.95	         9328.40	         7915.50	         7627.20	        11812.50	         9605.20	        10563.00
YDR134C	        17393.65	        18020.70	        13678.90	        11930.80	        16147.70	        16618.90	        14214.00
YDR135C	          468.45	          502.10	          407.60	          348.70	          479.40	          354.80	          391.40
YDR136C	           60.40	            NULL	            NULL	            NULL	            NULL	            NULL	            NULL
YDR137W	           73.40	           64.70	           70.30	           59.40	           48.50	            NULL	           58.60
YDR138W	           71.45	            NULL	           76.20	           79.80	            NULL	           33.50	           71.00
YDR139C	         1670.45	         1662.70	         1434.50	         1600.60	         1686.70	         1576.30	         1571.90
YDR140W	          317.30	          198.70	          252.30	          261.60	          302.50	          291.30	          362.50
YDR141C	          108.70	            NULL	            NULL	            NULL	            NULL	            NULL	            NULL
YDR142C	            NULL	            NULL	            NULL	            NULL	            NULL	            NULL	            NULL
YDR143C	          162.30	            NULL	            NULL	            NULL	            NULL	            NULL	            NULL
YDR144C	          749.35	          442.10	          409.10	          456.20	          602.20	          388.50	          389.30
YDR145W	          401.00	          477.40	          419.50	          348.70	          379.60	          315.10	          399.70
YDR146C	          177.45	          244.60	          191.60	          138.70	          202.60	          174.30	          224.00
YDR147W	           59.55	           99.90	           93.90	           85.00	          122.70	           61.30	           99.90
YDR148C	          148.90	          272.80	          304.10	          248.80	          179.80	          216.00	          153.70
YDR149C	            NULL	            NULL	            NULL	            NULL	            NULL	            NULL	            NULL
YDR150W	          149.70	          244.60	          236.00	          202.70	          265.40	          241.70	          279.80
YDR151C	          151.95	          209.30	          167.90	          143.90	          168.40	          190.20	          124.70
YDR152W	          583.45	          428.00	          308.50	          471.60	          510.80	          511.40	          505.10
YDR153C	          315.60	          332.80	          339.60	          366.60	          419.50	          333.00	          362.50
YDR154C	        20990.50	        37613.60	        24366.70	        29642.10	        26327.80	        24362.30	        26318.60
YDR155C	         8138.50	        15255.00	        11141.30	        10620.00	        12123.60	         8863.60	        10664.30
YDR156W	          726.50	          615.00	          527.50	          830.00	          901.80	          850.50	          813.20
YDR157W	          398.70	            NULL	            NULL	          230.90	          359.60	            NULL	          205.30
YDR158W	         2573.85	         2657.50	         2150.70	         1892.40	         1849.30	         1774.60	         1574.00
YDR159W	          156.65	          117.60	          135.40	          120.80	          211.20	          172.30	           91.60
YDR160W	           97.70	           78.80	          123.50	           87.50	          128.40	           87.10	           85.40
YDR161W	          311.00	            NULL	          153.10	          164.30	          279.70	          188.20	          221.90
YDR162C	          181.05	          237.50	          145.70	          197.60	          293.90	          116.80	          197.10
YDR163W	          205.35	          258.70	          188.60	          207.90	          216.90	          166.40	          211.50
YDR164C	           89.35	            NULL	            NULL	            NULL	            NULL	           57.30	            NULL
YDR165W	          345.05	          145.80	          250.80	          266.70	          282.50	          269.50	          319.10
YDR166C	           94.35	          121.10	          111.70	          133.60	          159.80	           71.20	          102.00
YDR167W	          539.35	          569.10	          480.10	          737.80	          470.90	          404.40	          546.50
YDR168W	          296.45	          480.90	          534.90	          438.30	          473.70	          331.00	          304.60
YDR169C	           93.65	          107.00	          145.70	          108.00	          117.00	           77.20	           97.80
YDR170C	          883.65	         1260.60	          863.40	          827.40	         1075.90	          882.20	         1102.60
YDR171W	          192.10	         1006.60	          992.10	          456.20	          402.40	          317.10	          436.90
YDR172W	         1784.15	         1966.10	         1705.30	         1690.20	         1732.30	         1871.70	         1086.10
YDR173C	           41.10	           78.80	           74.70	           61.90	           62.80	           33.50	           64.80
YDR174W	         1260.45	         1415.80	         1011.30	         1165.40	         1549.70	         1284.80	         1086.10
YDR175C	          228.60	          279.90	          310.00	          241.10	          282.50	          182.30	          238.40
YDR176W	          149.25	          198.70	          141.30	            NULL	          145.50	          128.70	          130.90
YDR177W	         1331.05	         1444.00	         1103.10	         1275.40	         1415.50	          969.50	         1327.90
YDR178W	          600.90	         1391.10	         1200.70	         1319.00	          764.80	          771.20	         1001.30
YDR179C	           32.30	           36.40	           39.20	           28.60	           25.70	           33.50	           44.10
YDR179W-A	           68.80	            NULL	            NULL	           59.40	            NULL	           25.60	           68.90
YDR180W	          113.15	           96.40	            NULL	          110.60	           99.90	           87.10	          116.40
YDR181C	           88.35	            NULL	           83.60	           54.20	            NULL	           61.30	          102.00
YDR182W	          375.60	          512.70	          514.20	          358.90	          499.40	          384.50	          345.90
YDR183W	           77.95	            NULL	           56.90	           69.60	          102.70	           39.50	           71.00
YDR184C	          342.00	          152.90	          129.40	          174.60	          274.00	          283.40	          176.40
YDR185C	           47.00	            NULL	            NULL	            NULL	            NULL	            NULL	            NULL
YDR186C	          209.80	          209.30	          221.20	          307.70	          345.30	          237.80	          263.20
YDR187C	            NULL	            NULL	            NULL	            NULL	            NULL	            NULL	            NULL
YDR188W	         1561.35	         1433.40	         1224.40	         1439.30	         1786.60	         1370.00	         1332.10
YDR189W	          303.90	          364.50	          323.30	          353.80	          453.80	          277.40	          339.70
YDR190C	         1103.50	          985.40	         1038.00	         1129.50	         1155.80	          842.60	         1168.80
YDR191W	            NULL	           50.60	           79.10	           95.20	            NULL	           89.10	          108.20
YDR192C	          155.35	          226.90	          213.80	          264.20	          191.20	          156.50	          221.90
YDR193W	            NULL	            NULL	            NULL	            NULL	            NULL	            NULL	            NULL
YDR194C	          556.55	          590.30	          597.00	          574.00	          636.40	          380.60	          494.80
YDR195W	           76.15	            NULL	           30.30	            NULL	           97.00	           59.30	           64.80
YDR196C	          788.55	         1158.30	          934.40	          702.00	          907.50	          666.10	          790.40
YDR197W	           60.70	            NULL	           43.60	           51.70	           79.90	           39.50	            NULL
YDR198C	           73.80	            NULL	            NULL	            NULL	            NULL	            NULL	           33.80
YDR199W	            NULL	            NULL	            NULL	            NULL	            NULL	            NULL	            NULL
YDR200C	           54.10	            NULL	           31.80	           38.90	           51.30	           67.20	           50.30
YDR201W	          229.40	          209.30	          170.90	          143.90	          265.40	          180.30	          176.40
YDR202C	           84.20	          138.70	          160.50	          146.40	          162.70	           95.00	          106.10
YDR203W	            NULL	            NULL	            NULL	            NULL	            NULL	            NULL	            NULL
YDR204W	          137.85	          456.20	          311.40	          317.90	          245.40	          150.50	          286.00
YDR205W	           84.70	          135.20	           59.90	           69.60	          125.60	           57.30	           97.80
YDR206W	          186.45	          262.20	          141.30	          213.00	          271.10	          253.60	          277.70
YDR207C	          219.90	            NULL	            NULL	          164.30	          251.10	          142.60	          141.30
YDR208W	          198.15	          283.40	          203.40	          205.30	          251.10	          212.00	          234.30
YDR209C	          103.05	          135.20	          102.80	          138.70	          125.60	           71.20	          110.20
YDR210W	         2060.85	         2124.80	         1501.10	         1797.70	         2391.60	         1725.00	         1973.00
YDR211W	          458.10	          163.40	          237.50	          294.90	          416.70	          323.00	          286.00
YDR212W	          350.70	          315.10	          270.00	          169.50	          205.50	          162.40	          128.90
YDR213W	           63.10	            NULL	            NULL	            NULL	            NULL	            NULL	            NULL
YDR214W	          648.55	          593.80	          674.00	          709.60	          482.30	          414.30	          426.60
YDR215C	            NULL	            NULL	            NULL	            NULL	            NULL	            NULL	            NULL
YDR216W	            NULL	            NULL	            NULL	           51.70	            NULL	           67.20	           40.00
YDR217C	           58.50	            NULL	            NULL	            NULL	            NULL	            NULL	            NULL
YDR218C	            NULL	            NULL	            NULL	            NULL	            NULL	            NULL	            NULL
YDR219C	           38.85	            NULL	           25.90	            NULL	            NULL	           59.30	           33.80
YDR220C	          143.60	            NULL	            NULL	            NULL	            NULL	            NULL	            NULL
YDR221W	           73.90	            NULL	            NULL	            NULL	            NULL	            NULL	            NULL
YDR222W	            NULL	          209.30	           42.10	           38.90	           51.30	           21.60	           19.30
YDR223W	            NULL	            NULL	            NULL	            NULL	            NULL	            NULL	            NULL
YDR224C	         5717.20	         4463.70	         3380.30	         4631.80	         6284.40	         5143.60	         4424.90
YDR225W	         7143.65	         6220.50	         4281.40	         5543.20	         8076.70	         6147.00	         6213.20
YDR226W	         8094.75	         8873.40	         6973.00	         6731.20	         8716.00	         6476.10	         6316.60
YDR227W	           63.65	           43.50	           56.90	           82.40	           74.20	           39.50	           44.10
YDR228C	          246.85	          174.00	          179.80	          197.60	          199.80	          122.80	          192.90
YDR229W	          216.65	          255.20	          286.30	          236.00	          234.00	          182.30	          252.90
YDR230W	            NULL	            NULL	            NULL	            NULL	            NULL	            NULL	            NULL
YDR231C	           86.80	          181.10	          154.60	          192.50	          174.10	           81.10	          178.50
YDR232W	          569.25	          653.80	          457.90	          545.80	          630.70	          660.20	          633.30
YDR233C	         3455.15	         3207.90	         2789.90	         2606.70	         3407.60	         3000.00	         2415.40
YDR234W	         1402.40	         1479.30	         1329.50	         1147.40	          753.40	          802.90	         1327.90
YDR235W	          173.75	          131.70	          138.30	           90.10	          176.90	          144.60	          102.00
YDR236C	          203.25	          258.70	          289.30	          172.00	          265.40	          214.00	          234.30
YDR237W	          320.25	          283.40	          391.40	          412.70	          499.40	          424.20	          335.60
YDR238C	          796.75	          893.70	          668.10	          783.90	          767.70	          743.40	          722.20
